Date,PETR4_Close,PETR4_Open,PETR4_High,PETR4_Low,PETR4_Volume,PETR4_Quantity,PETR4_Holiday,PETR4_Close_rollMean20,PETR4_Close_rollStd20,PETR4_Close_EMA17,PETR4_Close_EMA17_logdiff,PETR4_Close_EMA72,PETR4_Close_EMA72_logdiff,PETR4_Close_EMA200,PETR4_Close_EMA200_logdiff,PETR4_Volume_EMA21,PETR4_Volume_EMA21_logdiff,PETR4_MACD_12_26_9,PETR4_MACDsignal_12_26_9,PETR4_MACDdiff_12_26_9,PETR4_BollingerMA_20,PETR4_BollingerUpper_20,PETR4_BollingerLower_20,PETR4_Bollinger%b_20,PETR4_OBV,PETR4_Close_returns,PETR4_Close/Open_returns,PETR4_High/Close_returns,PETR4_Low/Close_returns,PETR4_Close_trend,PETR4_Close_resid,IBOV_Close,IBOV_Open,IBOV_High,IBOV_Low,IBOV_Volume,IBOV_Quantity,IBOV_Holiday,IBOV_Close_rollMean20,IBOV_Close_rollStd20,IBOV_Close_EMA17,IBOV_Close_EMA17_logdiff,IBOV_Close_EMA72,IBOV_Close_EMA72_logdiff,IBOV_Close_EMA200,IBOV_Close_EMA200_logdiff,IBOV_Close_returns,IBOV_Close/Open_returns,IBOV_High/Close_returns,IBOV_Low/Close_returns,USDBRL_Close,USDBRL_Open,USDBRL_High,USDBRL_Low,USDBRL_Volume,USDBRL_Quantity,USDBRL_Holiday,USDBRL_Close_rollMean20,USDBRL_Close_rollStd20,USDBRL_Close_EMA17,USDBRL_Close_EMA17_logdiff,USDBRL_Close_EMA72,USDBRL_Close_EMA72_logdiff,USDBRL_Close_EMA200,USDBRL_Close_EMA200_logdiff,USDBRL_Close_returns,USDBRL_Close/Open_returns,USDBRL_High/Close_returns,USDBRL_Low/Close_returns,PETR4_predicted_resid_SAEnorm,PETR4_predicted_close_SAEnorm,PETR4_resid_predicted_SAEnorm,PETR4_Close_predicted_SAEnorm,PETR4_resid_predicted_SAEstd,PETR4_Close_predicted_SAEstd,PETR4_resid_predicted_SAEstd,PETR4_Close_predicted_SAEstd
2000-12-18,3.01,3.08,3.09,2.98,100436841.0,17139200.0,0.0,3.075,0.14908492811,3.04539737575,-0.0116913149543,3.19629430318,-0.0600520297528,3.20617689386,-0.0631391497802,66526484.8295,0.411928945695,-0.06846138297,-0.0759026564242,0.00744127345416,3.075,3.37316985622,2.77683014378,-0.217996550101,-574972525.0,-0.0132015118585,-0.0229895182247,0.0262310121489,-0.0100167782435,3.1090690967,-0.0990690966961,15082.0,15001.0,15282.0,15001.0,0.0,0.0,0.0,14411.4,637.585775447,14670.2792413,0.027678352954,15054.9714062,0.00179371713907,15678.5717435,-0.0387929432091,0.0063188211176,0.0053851142337,0.0131736854449,-0.0053851142337,1.956,1.956,1.959,1.952,0.0,0.0,0.0,1.96245,0.0147522522812,1.96179217544,-0.00295685906606,1.91676529302,0.0202625495696,1.86955449102,0.0452014092285,-0.0045906737086,0.0,0.00153256734978,-0.00204708362172,,,,,,,,
2000-12-19,2.99,3.01,3.03,2.98,52686776.0,9058400.0,0.0,3.0565,0.134057136287,3.03924211178,-0.0163347915979,3.19062581164,-0.0649436893524,3.2037257237,-0.0690410338005,65268329.4788,-0.214142424039,-0.0657907677115,-0.0738802786816,0.00808951097015,3.0565,3.32461427257,2.78838572743,-0.248028571406,-627659301.0,-0.00666669135819,-0.00666669135819,0.0132892321187,-0.00335008688528,3.0315591887,-0.0415591887048,15336.0,15085.0,15414.0,15084.0,0.0,0.0,0.0,14439.05,665.910731729,14744.2482145,0.039349950569,15062.6934236,0.0179819531734,15674.6874171,-0.0218441390813,0.0167010259629,0.0165021331323,0.00507318161246,-0.0165684263472,1.953,1.957,1.961,1.952,0.0,0.0,0.0,1.9641,0.0111633799824,1.96081526705,-0.00399368744243,1.91776093917,0.0182083238841,1.87050065662,0.0431605260485,-0.00153491971808,-0.0020460365194,0.00408789531967,-0.000512163903641,,,,,,,,
2000-12-20,2.93,2.99,2.99,2.92,51596080.0,9059200.0,0.0,3.035,0.116098868937,3.02710409936,-0.0326039966931,3.18346499156,-0.0829678005469,3.20062632667,-0.0883440947094,64025397.7057,-0.215834143182,-0.0677349773754,-0.0726512184204,0.00491624104496,3.035,3.26719773787,2.80280226213,-0.452200787835,-679255381.0,-0.0202709643736,-0.0202709643736,0.0202709643736,-0.00341880674879,2.96457096993,-0.0345709699339,14622.0,15305.0,15327.0,14617.0,0.0,0.0,0.0,14441.35,666.487831057,14730.6650795,-0.00740413694448,15050.5851589,-0.0288896275582,15662.7678349,-0.0687591765978,-0.0476757618722,-0.0456523285263,0.0470887351456,-0.000342008963969,1.961,1.956,1.961,1.955,0.0,0.0,0.0,1.9655,0.00849458031551,1.96083579294,8.37398970344e-05,1.91894895326,0.0216769312431,1.8715253809,0.0467007371469,0.00408789531967,0.00255297560158,0.0,-0.00306435377688,,,,,,,,
2000-12-21,2.88,2.96,2.96,2.87,61060769.0,10844000.0,0.0,3.0145,0.104300931015,3.01075919943,-0.0444019785336,3.17512779648,-0.0975575882466,3.19700085089,-0.104422842082,63755886.0047,-0.0431919278653,-0.0724749136646,-0.0726159574692,0.000141043804621,3.0145,3.22310186203,2.80589813797,-0.644768932988,-740316150.0,-0.0172121288811,-0.0273989741881,0.0273989741881,-0.00347826437632,2.90434700183,-0.024347001831,14505.0,14726.0,14957.0,14461.0,0.0,0.0,0.0,14450.9,665.9351873,14705.5911818,-0.0137343563998,15035.5961156,-0.0359270466068,15649.6763982,-0.0759568217706,-0.00803382629776,-0.0151212213732,0.0306860001038,-0.00303804694071,1.955,1.959,1.964,1.953,0.0,0.0,0.0,1.96555,0.00842599361624,1.9601873715,-0.00264987293994,1.91993939571,0.0180965726326,1.87246926849,0.0431321691839,-0.00306435377688,-0.00204394552507,0.00459301649495,-0.00102354154279,,,,,,,,
2000-12-22,2.9,2.88,2.95,2.87,39201930.0,6952800.0,0.0,2.9965,0.0897525838948,2.99845262172,-0.0333856258473,3.1675696936,-0.0882538986923,3.19364707156,-0.0964528093739,61523708.1827,-0.450696619154,-0.0737671725246,-0.0728462004803,-0.000920972044265,2.9965,3.17600516779,2.81699483221,-0.537588979684,-701114220.0,0.00692044284457,0.00692044284457,0.0170944333593,-0.0103987072209,2.84498836074,0.0550116392619,14652.0,14532.0,14801.0,14532.0,0.0,0.0,0.0,14466.75,666.803362082,14699.6366061,-0.00324592788599,15025.058253,-0.0251425125698,15638.4104828,-0.0651532534986,0.0100834273432,0.00822373055761,0.0101179011385,-0.00822373055761,1.96,1.954,1.963,1.95,0.0,0.0,0.0,1.9656,0.008387961298,1.96016655244,-8.49721266641e-05,1.92103991035,0.0200778138525,1.87345767899,0.0451587235246,0.0025542798051,0.00306591962183,0.0015294420519,-0.00511510066677,,,,,,,,
2000-12-25,2.9,2.88,2.95,2.87,39201930.0,6952800.0,1.0,2.9845,0.0855000769467,2.98751344152,-0.0297306795102,3.16021976498,-0.0859308340671,3.19033560729,-0.0954153803166,59494455.6178,-0.417157145038,-0.0739389744987,-0.073064755284,-0.000874219214768,2.9845,3.15550015389,2.81349984611,-0.494151602066,-701114220.0,0.0,0.00692044284457,0.0170944333593,-0.0103987072209,2.85933252825,0.0406674717542,14652.0,14532.0,14801.0,14532.0,0.0,0.0,1.0,14498.95,658.987938153,14694.3436498,-0.00288578909298,15014.8106368,-0.0244602448377,15627.2867108,-0.0644416894873,0.0,0.00822373055761,0.0101179011385,-0.00822373055761,1.96,1.954,1.963,1.95,0.0,0.0,1.0,1.965,0.00833508753466,1.96014804662,-7.55311358051e-05,1.92211011331,0.0195208733322,1.87443361858,0.0446379295428,0.0,0.00306591962183,0.0015294420519,-0.00511510066677,,,,,,,,
2000-12-26,2.88,2.9,2.94,2.88,15103045.0,2684000.0,0.0,2.9725,0.0822624170758,2.97556750358,-0.0326444841628,3.15252290267,-0.0904127596057,3.18684058315,-0.10123971906,55458872.8293,-1.30074533683,-0.0748264092796,-0.0734170860831,-0.00140932319649,2.9725,3.13702483415,2.80797516585,-0.562225152676,-716217265.0,-0.00692044284457,-0.00692044284457,0.0206192872027,0.0,2.87135818668,0.00864181332144,14794.0,14663.0,14850.0,14661.0,0.0,0.0,0.0,14543.0,647.096592481,14705.4165776,0.00600579258285,15008.745579,-0.0144113766367,15617.90217,-0.054196138127,0.00964484824911,0.00889437917073,0.00377817208303,-0.00903078620955,1.963,1.957,1.963,1.956,0.0,0.0,0.0,1.96475,0.00831533143308,1.96046493033,0.00129226083139,1.92323324546,0.0204661635521,1.87543106017,0.045635383538,0.0015294420519,0.00306122688038,0.0,-0.0035723436817,,,,,,,,
2000-12-27,2.91,2.9,2.94,2.88,26518929.0,4704000.0,0.0,2.962,0.0755749889009,2.9682822254,-0.0198303290222,3.14586193506,-0.0779348366233,3.18372686728,-0.089899400231,52827968.8418,-0.68918198349,-0.0722758080595,-0.0731888304784,0.000913022418869,2.962,3.1131499778,2.8108500222,-0.34402916068,-689698336.0,0.0103627870355,0.00344234419097,0.0102565001672,-0.0103627870355,2.84804138917,0.0619586108312,15186.0,14804.0,15222.0,14804.0,0.0,0.0,0.0,14612.95,636.602782457,14758.8147357,0.0285334373048,15013.6139273,0.0114165661512,15613.0444261,-0.0277327952218,0.0261522576254,0.0254765362671,0.00236779905416,-0.0254765362671,1.96,1.961,1.968,1.959,0.0,0.0,0.0,1.96485,0.00824158262777,1.9604132714,-0.000210830529409,1.92424305591,0.0184118005432,1.87638223447,0.0435988936926,-0.0015294420519,-0.000510073971783,0.00407332538764,-0.000510334280022,,,,,,,,
2000-12-28,2.95,2.91,2.96,2.91,23112018.0,4042400.0,0.0,2.9565,0.0719850130601,2.96625086702,-0.00549365071238,3.14048289164,-0.0625714048893,3.18110147071,-0.0754223409037,50126518.7625,-0.774197442688,-0.066262934807,-0.0718036513441,0.00554071653713,2.9565,3.10047002612,2.81252997388,-0.0451482865925,-666586318.0,0.0136520891683,0.0136520891683,0.00338409798424,-0.0136520891683,2.89979751396,0.0502024860351,15259.0,15188.0,15269.0,15132.0,0.0,0.0,0.0,14711.55,569.616535371,14814.3908761,0.0295704280754,15020.3530741,0.0157633399163,15609.0675319,-0.0226825045309,0.00479554211856,0.00466385054004,0.000655136291776,-0.00835778613882,1.951,1.957,1.961,1.95,0.0,0.0,0.0,1.96335,0.00786916032435,1.95936735236,-0.00427958008709,1.92497789376,0.0134275777265,1.87722039753,0.0385498908269,-0.00460241160145,-0.00307062677297,0.00511248557324,-0.000512689065319,,,,,,,,
2000-12-29,2.95,2.91,2.96,2.91,23112018.0,4042400.0,1.0,2.952,0.0692516387798,2.96444521513,-0.00488473333663,3.13525192148,-0.0609043582325,3.17850888957,-0.074607013821,47670655.0545,-0.723963268583,-0.0607968610613,-0.0696022932875,0.00880543222621,2.952,3.09050327756,2.81349672244,-0.0144400914927,-666586318.0,0.0,0.0136520891683,0.00338409798424,-0.0136520891683,2.96066668706,-0.010666687061,15259.0,15188.0,15269.0,15132.0,0.0,0.0,1.0,14802.65,495.985809963,14863.7918899,0.0262413118841,15026.9067071,0.01532711824,15605.1403458,-0.0224308764183,0.0,0.00466385054004,0.000655136291776,-0.00835778613882,1.951,1.957,1.961,1.95,0.0,0.0,1.0,1.9622,0.00791135093926,1.95843764654,-0.00380497462044,1.92569250314,0.0130564167,1.8780480842,0.038109077243,0.0,-0.00307062677297,0.00511248557324,-0.000512689065319,,,,,,,,
2001-01-01,2.95,2.91,2.96,2.91,23112018.0,4042400.0,1.0,2.9475,0.0660840772286,2.96284019123,-0.00434316199906,3.1301649297,-0.0592805260085,3.17594863966,-0.0738012015113,45438051.684,-0.67599715484,-0.0558214829269,-0.0668461312154,0.0110246482885,2.9475,3.07966815446,2.81533184554,0.0189152977906,-666586318.0,0.0,0.0136520891683,0.00338409798424,-0.0136520891683,2.95629980419,-0.00629980418682,15259.0,15188.0,15269.0,15132.0,0.0,0.0,1.0,14890.1,401.20855582,14907.7039021,0.0232913731653,15033.2799563,0.0149030856531,15601.2621344,-0.0221823241245,0.0,0.00466385054004,0.000655136291776,-0.00835778613882,1.951,1.957,1.961,1.95,0.0,0.0,1.0,1.9608,0.00723005423288,1.95761124137,-0.00338291391234,1.92638744346,0.0126956036691,1.87886544906,0.0376739515139,0.0,-0.00307062677297,0.00511248557324,-0.000512689065319,,,,,,,,
2001-01-02,3.03,2.95,3.08,2.95,47948510.0,8130400.0,0.0,2.945,0.06160143539,2.9703023922,0.0198988563328,3.12741458696,-0.0316440331397,3.17431545578,-0.0465293850976,45666275.1674,0.0487676626644,-0.0449054862682,-0.062458002226,0.0175525159578,2.945,3.06820287078,2.82179712922,0.689918988591,-618637808.0,0.0267574491695,0.0267574491695,0.0163669774642,-0.0267574491695,2.9610531096,0.0689468904024,15425.0,15242.0,15621.0,15173.0,0.0,0.0,0.0,14952.3,381.431941919,14965.1812463,0.0302633172104,15044.0358604,0.0250079454824,15599.2897386,-0.0112358138535,0.0108200768819,0.0119347945475,0.0126265930574,-0.0164720372483,1.943,1.944,1.945,1.936,0.0,0.0,0.0,1.9601,0.00822640165628,1.95598777011,-0.00666214869525,1.92684359337,0.00834995012448,1.87958312286,0.0331831613029,-0.00410889124567,-0.000514535642944,0.00102880667511,-0.00360918154092,,,,,,,,
2001-01-03,3.2,3.04,3.2,3.0,92182370.0,15184000.0,0.0,2.9615,0.0814522785698,2.99582434863,0.0659313744992,3.12940752612,0.0223071119503,3.17460251318,0.00796837799602,49895011.0643,0.61384787844,-0.0222800707571,-0.0544224159322,0.0321423451751,2.9615,3.12440455714,2.79859544286,1.46404744095,-526455438.0,0.0545881902844,0.0512932943876,0.0,-0.0645385211376,3.05338573907,0.146614260929,16599.0,15425.0,16599.0,15252.0,0.0,0.0,0.0,15085.0,465.046573785,15146.7166634,0.0915586660026,15086.7296855,0.0955269239312,15610.4627707,0.0614010727101,0.0733528827926,0.0733528827926,0.0,-0.0846318105888,1.933,1.943,1.948,1.931,0.0,0.0,0.0,1.9581,0.00966218892057,1.95343357343,-0.0105154308319,1.92701262656,0.00310225836962,1.88018012431,0.0277056171687,-0.00515997016911,-0.00515997016911,0.00773000499415,-0.00103519677982,,,,,,,,
2001-01-04,3.22,3.2,3.23,3.19,71928351.0,11534400.0,0.0,2.977,0.0987873846623,3.02073275433,0.063881923715,3.13189472833,0.0277431936367,3.17510926648,0.0140393131655,51898041.9688,0.326389436088,-0.00270426014037,-0.0440787847738,0.0413745246335,2.977,3.17457476932,2.77942523068,1.22991412735,-454527087.0,0.00623054975064,0.00623054975064,0.00310077767825,-0.00936044275956,3.24499754096,-0.0249975409574,16675.0,16596.0,16933.0,16586.0,0.0,0.0,0.0,15195.8,561.941615248,15316.525923,0.0849782206303,15130.3353988,0.0972088964498,15622.3457577,0.0652082821154,0.0045681392176,0.00474888933107,0.0153537888815,-0.00535162577268,1.944,1.934,1.945,1.934,0.0,0.0,0.0,1.95655,0.009287654511,1.9523853986,-0.00430420027252,1.92747901225,0.00853476823075,1.88089251908,0.0330012976592,0.00567450581205,0.00515730900714,0.000514271032162,-0.00515730900714,,,,,,,,
2001-01-05,3.19,3.22,3.29,3.18,64881700.0,10341600.0,0.0,2.991,0.108185999678,3.03954022607,0.0483146542396,3.13348990763,0.0178735469183,3.17527528428,0.00462658449993,53078374.5178,0.20079602594,0.0102705688778,-0.0332089140435,0.0434794829213,2.991,3.20737199936,2.77462800064,0.919712349992,-519408787.0,-0.00936044275956,-0.00936044275956,0.0308666479805,-0.00313972000467,3.27870473363,-0.0887047336253,16409.0,16678.0,16887.0,16379.0,0.0,0.0,0.0,15267.15,620.870210608,15437.9119316,0.0610036669329,15165.4389142,0.078810881496,15631.1162196,0.0485664077093,-0.0160806270087,-0.0162605208718,0.028714130357,-0.00182993829277,1.955,1.945,1.958,1.945,0.0,0.0,0.0,1.9559,0.00889056270789,1.95267590987,0.00118950008119,1.92823455316,0.0137853484473,1.88171874845,0.0382046063497,0.00564248739908,0.00512821636692,0.00153335067099,-0.00512821636692,,,,,,,,
