Date,VALE5_Close,VALE5_Open,VALE5_High,VALE5_Low,VALE5_Volume,VALE5_Quantity,VALE5_Holiday,VALE5_Close_rollMean20,VALE5_Close_rollStd20,VALE5_Close_EMA17,VALE5_Close_EMA17_logdiff,VALE5_Close_EMA72,VALE5_Close_EMA72_logdiff,VALE5_Close_EMA200,VALE5_Close_EMA200_logdiff,VALE5_Volume_EMA21,VALE5_Volume_EMA21_logdiff,VALE5_MACD_12_26_9,VALE5_MACDsignal_12_26_9,VALE5_MACDdiff_12_26_9,VALE5_BollingerMA_20,VALE5_BollingerUpper_20,VALE5_BollingerLower_20,VALE5_Bollinger%b_20,VALE5_OBV,VALE5_Close_returns,VALE5_Close/Open_returns,VALE5_High/Close_returns,VALE5_Low/Close_returns,VALE5_Close_trend,VALE5_Close_resid,IBOV_Close,IBOV_Open,IBOV_High,IBOV_Low,IBOV_Volume,IBOV_Quantity,IBOV_Holiday,IBOV_Close_rollMean20,IBOV_Close_rollStd20,IBOV_Close_EMA17,IBOV_Close_EMA17_logdiff,IBOV_Close_EMA72,IBOV_Close_EMA72_logdiff,IBOV_Close_EMA200,IBOV_Close_EMA200_logdiff,IBOV_Close_returns,IBOV_Close/Open_returns,IBOV_High/Close_returns,IBOV_Low/Close_returns,USDBRL_Close,USDBRL_Open,USDBRL_High,USDBRL_Low,USDBRL_Volume,USDBRL_Quantity,USDBRL_Holiday,USDBRL_Close_rollMean20,USDBRL_Close_rollStd20,USDBRL_Close_EMA17,USDBRL_Close_EMA17_logdiff,USDBRL_Close_EMA72,USDBRL_Close_EMA72_logdiff,USDBRL_Close_EMA200,USDBRL_Close_EMA200_logdiff,USDBRL_Close_returns,USDBRL_Close/Open_returns,USDBRL_High/Close_returns,USDBRL_Low/Close_returns,VALE5_resid_predicted_SAEnorm,VALE5_Close_predicted_SAEnorm,VALE5_resid_predicted_SAEstd,VALE5_Close_predicted_SAEstd
2000-12-18,1.69,1.7,1.71,1.69,48082816.0,12848400.0,0.0,1.608,0.0844549085545,1.64787725454,0.0252405816897,1.67827860576,0.00695990025285,1.73651351735,-0.027150848486,22628200.9602,0.753727899079,0.0230148527803,0.00854852954486,0.0144663232354,1.608,1.77690981711,1.43909018289,0.485466158235,-41419370.0,0.00593473551981,-0.00589972212719,0.0117648415796,0.0,1.6701966458,0.0198033542031,15082.0,15001.0,15282.0,15001.0,0.0,0.0,0.0,14411.4,637.585775447,14670.2792413,0.027678352954,15054.9714062,0.00179371713907,15678.5717435,-0.0387929432091,0.0063188211176,0.0053851142337,0.0131736854449,-0.0053851142337,1.956,1.956,1.959,1.952,0.0,0.0,0.0,1.96245,0.0147522522812,1.96179217544,-0.00295685906606,1.91676529302,0.0202625495696,1.86955449102,0.0452014092285,-0.0045906737086,0.0,0.00153256734978,-0.00204708362172,,,,
2000-12-19,1.7,1.69,1.71,1.69,13881668.0,3694800.0,0.0,1.613,0.0868816496887,1.6536686707,0.0276319945378,1.67887545956,0.0125040510851,1.73609950065,-0.0210126795757,21833061.5986,-0.452856287261,0.0243862695167,0.0117160775392,0.0126701919774,1.613,1.78676329938,1.43923670062,0.500681100737,-27537702.0,0.00589972212719,0.00589972212719,0.0058651194524,-0.00589972212719,1.67843590483,0.0215640951657,15336.0,15085.0,15414.0,15084.0,0.0,0.0,0.0,14439.05,665.910731729,14744.2482145,0.039349950569,15062.6934236,0.0179819531734,15674.6874171,-0.0218441390813,0.0167010259629,0.0165021331323,0.00507318161246,-0.0165684263472,1.953,1.957,1.961,1.952,0.0,0.0,0.0,1.9641,0.0111633799824,1.96081526705,-0.00399368744243,1.91776093917,0.0182083238841,1.87050065662,0.0431605260485,-0.00153491971808,-0.0020460365194,0.00408789531967,-0.000512163903641,,,,
2000-12-20,1.66,1.72,1.74,1.66,13165024.0,3524400.0,0.0,1.6175,0.0868680184624,1.65437215174,0.00339603002643,1.67835684719,-0.0109976452773,1.73523782582,-0.0443268770373,21045058.1791,-0.469102150765,0.0219919521802,0.0137712524674,0.00822069971278,1.6175,1.79123603692,1.44376396308,0.244623975269,-40702726.0,-0.0238106486937,-0.0355066884569,0.047067510858,0.0,1.69211366199,-0.0321136619866,14622.0,15305.0,15327.0,14617.0,0.0,0.0,0.0,14441.35,666.487831057,14730.6650795,-0.00740413694448,15050.5851589,-0.0288896275582,15662.7678349,-0.0687591765978,-0.0476757618722,-0.0456523285263,0.0470887351456,-0.000342008963969,1.961,1.956,1.961,1.955,0.0,0.0,0.0,1.9655,0.00849458031551,1.96083579294,8.37398970344e-05,1.91894895326,0.0216769312431,1.8715253809,0.0467007371469,0.00408789531967,0.00255297560158,0.0,-0.00306435377688,,,,
2000-12-21,1.68,1.67,1.69,1.66,28967569.0,7845600.0,0.0,1.624,0.0864139364978,1.65721969043,0.0136524805172,1.67840199007,0.000951649058448,1.73461322521,-0.0319906701805,21765286.4367,0.285860558519,0.0214608834641,0.0153091786667,0.00615170479733,1.624,1.796827873,1.451172127,0.324021808689,-11735157.0,0.0119761910467,0.0059701669865,0.00593473551981,-0.0119761910467,1.66641642843,0.0135835715667,14505.0,14726.0,14957.0,14461.0,0.0,0.0,0.0,14450.9,665.9351873,14705.5911818,-0.0137343563998,15035.5961156,-0.0359270466068,15649.6763982,-0.0759568217706,-0.00803382629776,-0.0151212213732,0.0306860001038,-0.00303804694071,1.955,1.959,1.964,1.953,0.0,0.0,0.0,1.96555,0.00842599361624,1.9601873715,-0.00264987293994,1.91993939571,0.0180965726326,1.87246926849,0.0431321691839,-0.00306435377688,-0.00204394552507,0.00459301649495,-0.00102354154279,,,,
2000-12-22,1.69,1.68,1.72,1.66,12342273.0,3292800.0,0.0,1.6315,0.0852411440067,1.66086194705,0.0173918161165,1.67872060184,0.00669657216887,1.7341094458,-0.025765464964,20908648.8503,-0.527132694712,0.0215979562521,0.0165669341838,0.00503102206829,1.6315,1.80198228801,1.46101771199,0.343144151112,607116.0,0.00593473551981,0.00593473551981,0.0175957618904,-0.0179109265665,1.67069696146,0.0193030385353,14652.0,14532.0,14801.0,14532.0,0.0,0.0,0.0,14466.75,666.803362082,14699.6366061,-0.00324592788599,15025.058253,-0.0251425125698,15638.4104828,-0.0651532534986,0.0100834273432,0.00822373055761,0.0101179011385,-0.00822373055761,1.96,1.954,1.963,1.95,0.0,0.0,0.0,1.9656,0.008387961298,1.96016655244,-8.49721266641e-05,1.92103991035,0.0200778138525,1.87345767899,0.0451587235246,0.0025542798051,0.00306591962183,0.0015294420519,-0.00511510066677,,,,
2000-12-25,1.69,1.68,1.72,1.66,12342273.0,3292800.0,1.0,1.6405,0.0811415267814,1.66409950849,0.015444387549,1.67903043802,0.00651202234626,1.73361202264,-0.0254785773544,20129887.4083,-0.489175447159,0.0214592189038,0.0175453911278,0.00391382777599,1.6405,1.80278305356,1.47821694644,0.305022606571,607116.0,0.0,0.00593473551981,0.0175957618904,-0.0179109265665,1.68267109188,0.00732890811809,14652.0,14532.0,14801.0,14532.0,0.0,0.0,1.0,14498.95,658.987938153,14694.3436498,-0.00288578909298,15014.8106368,-0.0244602448377,15627.2867108,-0.0644416894873,0.0,0.00822373055761,0.0101179011385,-0.00822373055761,1.96,1.954,1.963,1.95,0.0,0.0,1.0,1.965,0.00833508753466,1.96014804662,-7.55311358051e-05,1.92211011331,0.0195208733322,1.87443361858,0.0446379295428,0.0,0.00306591962183,0.0015294420519,-0.00511510066677,,,,
2000-12-26,1.72,1.74,1.74,1.7,8198603.0,2156400.0,0.0,1.6525,0.0735473352768,1.67031067421,0.0293146492358,1.68015575863,0.0234377882387,1.73345872297,-0.00779438365147,19045225.188,-0.842852649952,0.023499134294,0.0187361397611,0.00476299453298,1.6525,1.79959467055,1.50540532945,0.458888141535,8805719.0,0.0175957618904,-0.0115608224011,0.0115608224011,-0.0116960397632,1.69437313955,0.0256268604459,14794.0,14663.0,14850.0,14661.0,0.0,0.0,0.0,14543.0,647.096592481,14705.4165776,0.00600579258285,15008.745579,-0.0144113766367,15617.90217,-0.054196138127,0.00964484824911,0.00889437917073,0.00377817208303,-0.00903078620955,1.963,1.957,1.963,1.956,0.0,0.0,0.0,1.96475,0.00831533143308,1.96046493033,0.00129226083139,1.92323324546,0.0204661635521,1.87543106017,0.045635383538,0.0015294420519,0.00306122688038,0.0,-0.0035723436817,,,,
2000-12-27,1.78,1.73,1.8,1.72,8598830.0,2203200.0,0.0,1.667,0.0682179170785,1.68249837708,0.0563335463572,1.68289801204,0.0560960498381,1.73398218781,0.0261927583099,18095552.8971,-0.744040064296,0.029615886715,0.0209120891519,0.00870379756318,1.667,1.80343583416,1.53056416584,0.828228160866,17404549.0,0.0342890734786,0.0284919557943,0.0111733005981,-0.0342890734786,1.72028242173,0.0597175782724,15186.0,14804.0,15222.0,14804.0,0.0,0.0,0.0,14612.95,636.602782457,14758.8147357,0.0285334373048,15013.6139273,0.0114165661512,15613.0444261,-0.0277327952218,0.0261522576254,0.0254765362671,0.00236779905416,-0.0254765362671,1.96,1.961,1.968,1.959,0.0,0.0,0.0,1.96485,0.00824158262777,1.9604132714,-0.000210830529409,1.92424305591,0.0184118005432,1.87638223447,0.0435988936926,-0.0015294420519,-0.000510073971783,0.00407332538764,-0.000510334280022,,,,
2000-12-28,1.79,1.77,1.8,1.77,5963893.0,1519200.0,0.0,1.6825,0.0579359900871,1.69444300185,0.0548615455046,1.68583940157,0.0599520189218,1.73461142216,0.0314321957123,16992674.7235,-1.04705889681,0.0348684318781,0.0237033576971,0.011165074181,1.6825,1.79837198017,1.56662801983,0.927748018446,23368442.0,0.00560225554867,0.0112360732669,0.00557104504946,-0.0112360732669,1.80652965286,-0.0165296528638,15259.0,15188.0,15269.0,15132.0,0.0,0.0,0.0,14711.55,569.616535371,14814.3908761,0.0295704280754,15020.3530741,0.0157633399163,15609.0675319,-0.0226825045309,0.00479554211856,0.00466385054004,0.000655136291776,-0.00835778613882,1.951,1.957,1.961,1.95,0.0,0.0,0.0,1.96335,0.00786916032435,1.95936735236,-0.00427958008709,1.92497789376,0.0134275777265,1.87722039753,0.0385498908269,-0.00460241160145,-0.00307062677297,0.00511248557324,-0.000512689065319,,,,
2000-12-29,1.79,1.77,1.8,1.77,5963893.0,1519200.0,1.0,1.695,0.0522645094435,1.70506044609,0.0486150574953,1.68869982109,0.0582567236417,1.73523279156,0.0310740416465,15990058.2022,-0.986243710989,0.0385863127623,0.0266799487102,0.0119063640522,1.695,1.79952901889,1.59047098111,0.908838531267,23368442.0,0.0,0.0112360732669,0.00557104504946,-0.0112360732669,1.81790847894,-0.0279084789387,15259.0,15188.0,15269.0,15132.0,0.0,0.0,1.0,14802.65,495.985809963,14863.7918899,0.0262413118841,15026.9067071,0.01532711824,15605.1403458,-0.0224308764183,0.0,0.00466385054004,0.000655136291776,-0.00835778613882,1.951,1.957,1.961,1.95,0.0,0.0,1.0,1.9622,0.00791135093926,1.95843764654,-0.00380497462044,1.92569250314,0.0130564167,1.8780480842,0.038109077243,0.0,-0.00307062677297,0.00511248557324,-0.000512689065319,,,,
2001-01-01,1.79,1.77,1.8,1.77,5963893.0,1519200.0,1.0,1.7065,0.0459146806015,1.7144981743,0.0430951917913,1.69148150979,0.0566108419237,1.73584641206,0.0307204798424,15078588.6376,-0.927552310764,0.0410594523361,0.0295558494353,0.0115036029007,1.7065,1.7983293612,1.6146706388,0.909295228739,23368442.0,0.0,0.0112360732669,0.00557104504946,-0.0112360732669,1.81690064391,-0.0269006439053,15259.0,15188.0,15269.0,15132.0,0.0,0.0,1.0,14890.1,401.20855582,14907.7039021,0.0232913731653,15033.2799563,0.0149030856531,15601.2621344,-0.0221823241245,0.0,0.00466385054004,0.000655136291776,-0.00835778613882,1.951,1.957,1.961,1.95,0.0,0.0,1.0,1.9608,0.00723005423288,1.95761124137,-0.00338291391234,1.92638744346,0.0126956036691,1.87886544906,0.0376739515139,0.0,-0.00307062677297,0.00511248557324,-0.000512689065319,,,,
2001-01-02,1.82,1.83,1.83,1.79,3085521.0,829200.0,0.0,1.7145,0.0510392006207,1.72622059938,0.05290210699,1.69501038859,0.0711476313109,1.73678810144,0.0467990123818,13988309.7606,-1.51150143891,0.044922345605,0.0326291486693,0.0122931969357,1.7145,1.81657840124,1.61242159876,1.03351932159,26453963.0,0.016620881236,-0.00547946576463,0.00547946576463,-0.016620881236,1.80705850053,0.0129414994712,15425.0,15242.0,15621.0,15173.0,0.0,0.0,0.0,14952.3,381.431941919,14965.1812463,0.0302633172104,15044.0358604,0.0250079454824,15599.2897386,-0.0112358138535,0.0108200768819,0.0119347945475,0.0126265930574,-0.0164720372483,1.943,1.944,1.945,1.936,0.0,0.0,0.0,1.9601,0.00822640165628,1.95598777011,-0.00666214869525,1.92684359337,0.00834995012448,1.87958312286,0.0331831613029,-0.00410889124567,-0.000514535642944,0.00102880667511,-0.00360918154092,,,,
2001-01-03,1.95,1.81,1.97,1.79,35545539.0,9135600.0,0.0,1.7295,0.0711909958825,1.75108497722,0.107593789767,1.70201150302,0.136018583914,1.73917101524,0.114420800897,15948057.8746,0.801477604671,0.0578072633432,0.0376647716041,0.0201424917392,1.7295,1.87188199176,1.58711800824,1.54865090217,61999502.0,0.068992871487,0.0745025272979,0.0102041701742,-0.085613752723,1.83085694366,0.119143056338,16599.0,15425.0,16599.0,15252.0,0.0,0.0,0.0,15085.0,465.046573785,15146.7166634,0.0915586660026,15086.7296855,0.0955269239312,15610.4627707,0.0614010727101,0.0733528827926,0.0733528827926,0.0,-0.0846318105888,1.933,1.943,1.948,1.931,0.0,0.0,0.0,1.9581,0.00966218892057,1.95343357343,-0.0105154308319,1.92701262656,0.00310225836962,1.88018012431,0.0277056171687,-0.00515997016911,-0.00515997016911,0.00773000499415,-0.00103519677982,,,,
2001-01-04,1.95,1.95,1.96,1.92,18762352.0,4710000.0,0.0,1.7445,0.0840097112181,1.77318664642,0.0950510794948,1.70881998845,0.132026305502,1.74152441165,0.113068544253,16203902.7953,0.146600182341,0.0672435121229,0.0435805197078,0.0236629924151,1.7445,1.91251942244,1.57648057756,1.22307288658,61999502.0,0.0,0.0,0.00511510066677,-0.015504186536,1.95258801303,-0.00258801302798,16675.0,16596.0,16933.0,16586.0,0.0,0.0,0.0,15195.8,561.941615248,15316.525923,0.0849782206303,15130.3353988,0.0972088964498,15622.3457577,0.0652082821154,0.0045681392176,0.00474888933107,0.0153537888815,-0.00535162577268,1.944,1.934,1.945,1.934,0.0,0.0,0.0,1.95655,0.009287654511,1.9523853986,-0.00430420027252,1.92747901225,0.00853476823075,1.88089251908,0.0330012976592,0.00567450581205,0.00515730900714,0.000514271032162,-0.00515730900714,,,,
2001-01-05,1.89,1.94,1.95,1.89,8381659.0,2142000.0,0.0,1.7545,0.0889396602079,1.78616590793,0.0565054573535,1.71379397092,0.0978672197828,1.74317977612,0.0808659260745,15492789.7226,-0.614328870247,0.0690839520611,0.0486812061785,0.0204027458826,1.7545,1.93237932042,1.57662067958,0.761752404289,53617843.0,-0.0312525435041,-0.0261111440037,0.0312525435041,0.0,1.99273719687,-0.10273719687,16409.0,16678.0,16887.0,16379.0,0.0,0.0,0.0,15267.15,620.870210608,15437.9119316,0.0610036669329,15165.4389142,0.078810881496,15631.1162196,0.0485664077093,-0.0160806270087,-0.0162605208718,0.028714130357,-0.00182993829277,1.955,1.945,1.958,1.945,0.0,0.0,0.0,1.9559,0.00889056270789,1.95267590987,0.00118950008119,1.92823455316,0.0137853484473,1.88171874845,0.0382046063497,0.00564248739908,0.00512821636692,0.00153335067099,-0.00512821636692,,,,
2001-01-08,1.91,1.89,1.93,1.86,10733112.0,2757600.0,0.0,1.7645,0.0947281428754,1.79992525149,0.0593581049666,1.71918016497,0.105255713139,1.74503743918,0.0903272315145,15060091.7476,-0.338714771937,0.0713340522213,0.0532117753871,0.0181222768343,1.7645,1.95395628575,1.57504371425,0.767987187246,64350955.0,0.010526412987,0.010526412987,0.0104167608583,-0.0265267543334,1.96752082174,-0.0575208217416,16562.0,16397.0,16622.0,16225.0,0.0,0.0,0.0,15335.9,684.405150862,15562.8106059,0.0622267819762,15203.7769257,0.0855670356726,15641.4822794,0.0571844090887,0.0092809498185,0.0100125233438,0.00361620451933,-0.0205576520214,1.951,1.954,1.956,1.95,0.0,0.0,0.0,1.9551,0.00855262348177,1.95248969766,-0.000763264590484,1.92885950395,0.0114131639868,1.88249024497,0.0357465629189,-0.00204813179636,-0.00153649197962,0.00255950997165,-0.000512689065319,,,,
