Date,ITUB4_Close,ITUB4_Open,ITUB4_High,ITUB4_Low,ITUB4_Volume,ITUB4_Quantity,ITUB4_Holiday,ITUB4_Close_rollMean20,ITUB4_Close_rollStd20,ITUB4_Close_EMA17,ITUB4_Close_EMA17_logdiff,ITUB4_Close_EMA72,ITUB4_Close_EMA72_logdiff,ITUB4_Close_EMA200,ITUB4_Close_EMA200_logdiff,ITUB4_Volume_EMA21,ITUB4_Volume_EMA21_logdiff,ITUB4_MACD_12_26_9,ITUB4_MACDsignal_12_26_9,ITUB4_MACDdiff_12_26_9,ITUB4_BollingerMA_20,ITUB4_BollingerUpper_20,ITUB4_BollingerLower_20,ITUB4_Bollinger%b_20,ITUB4_OBV,ITUB4_Close_returns,ITUB4_Close/Open_returns,ITUB4_High/Close_returns,ITUB4_Low/Close_returns,ITUB4_Close_trend,ITUB4_Close_resid,IBOV_Close,IBOV_Open,IBOV_High,IBOV_Low,IBOV_Volume,IBOV_Quantity,IBOV_Holiday,IBOV_Close_rollMean20,IBOV_Close_rollStd20,IBOV_Close_EMA17,IBOV_Close_EMA17_logdiff,IBOV_Close_EMA72,IBOV_Close_EMA72_logdiff,IBOV_Close_EMA200,IBOV_Close_EMA200_logdiff,IBOV_Close_returns,IBOV_Close/Open_returns,IBOV_High/Close_returns,IBOV_Low/Close_returns,USDBRL_Close,USDBRL_Open,USDBRL_High,USDBRL_Low,USDBRL_Volume,USDBRL_Quantity,USDBRL_Holiday,USDBRL_Close_rollMean20,USDBRL_Close_rollStd20,USDBRL_Close_EMA17,USDBRL_Close_EMA17_logdiff,USDBRL_Close_EMA72,USDBRL_Close_EMA72_logdiff,USDBRL_Close_EMA200,USDBRL_Close_EMA200_logdiff,USDBRL_Close_returns,USDBRL_Close/Open_returns,USDBRL_High/Close_returns,USDBRL_Low/Close_returns,ITUB4_resid_predicted_SAEnorm,ITUB4_Close_predicted_SAEnorm,ITUB4_resid_predicted_SAEstd,ITUB4_Close_predicted_SAEstd
2000-12-18,2.47,2.44,2.53,2.44,13165670.0,1469358.0,0.0,2.281,0.14074613204,2.34098910528,0.0536446160177,2.24226787047,0.096730354775,2.20081510147,0.115390358228,11476836.9597,0.1372818574,0.0802577019834,0.0581627642484,0.022094937735,2.281,2.56249226408,1.99950773592,0.671421648541,98753578.1,0.00813012608325,0.0122201113348,0.0240011520995,-0.0122201113348,2.44320906409,0.0267909359149,15082.0,15001.0,15282.0,15001.0,0.0,0.0,0.0,14411.4,637.585775447,14670.2792413,0.027678352954,15054.9714062,0.00179371713907,15678.5717435,-0.0387929432091,0.0063188211176,0.0053851142337,0.0131736854449,-0.0053851142337,1.956,1.956,1.959,1.952,0.0,0.0,0.0,1.96245,0.0147522522812,1.96179217544,-0.00295685906606,1.91676529302,0.0202625495696,1.86955449102,0.0452014092285,-0.0045906737086,0.0,0.00153256734978,-0.00204708362172,,,,
2000-12-19,2.47,2.47,2.49,2.44,9022786.6,1018710.0,0.0,2.2945,0.145438538294,2.35532364914,0.0475400019835,2.24852542401,0.093943516377,2.20386731477,0.114004463174,11253741.472,-0.220947426589,0.0816683593565,0.06286388327,0.0188044760865,2.2945,2.58537707659,2.00362292341,0.603347647944,98753578.1,0.0,0.0,0.00806455983673,-0.0122201113348,2.4675851842,0.00241481579863,15336.0,15085.0,15414.0,15084.0,0.0,0.0,0.0,14439.05,665.910731729,14744.2482145,0.039349950569,15062.6934236,0.0179819531734,15674.6874171,-0.0218441390813,0.0167010259629,0.0165021331323,0.00507318161246,-0.0165684263472,1.953,1.957,1.961,1.952,0.0,0.0,0.0,1.9641,0.0111633799824,1.96081526705,-0.00399368744243,1.91776093917,0.0182083238841,1.87050065662,0.0431605260485,-0.00153491971808,-0.0020460365194,0.00408789531967,-0.000512163903641,,,,
2000-12-20,2.36,2.43,2.44,2.36,5427349.4,622314.0,0.0,2.303,0.14397002612,2.35584324368,0.00176289040406,2.25158824184,0.0470257665799,2.20563520554,0.0676460765516,10724069.4645,-0.68103982303,0.0730679536268,0.0649046973414,0.00816325628537,2.303,2.59094005224,2.01505994776,0.197957871982,93326228.7,-0.0455565316024,-0.0292296383149,0.0333364202676,0.0,2.48026813566,-0.120268135657,14622.0,15305.0,15327.0,14617.0,0.0,0.0,0.0,14441.35,666.487831057,14730.6650795,-0.00740413694448,15050.5851589,-0.0288896275582,15662.7678349,-0.0687591765978,-0.0476757618722,-0.0456523285263,0.0470887351456,-0.000342008963969,1.961,1.956,1.961,1.955,0.0,0.0,0.0,1.9655,0.00849458031551,1.96083579294,8.37398970344e-05,1.91894895326,0.0216769312431,1.8715253809,0.0467007371469,0.00408789531967,0.00255297560158,0.0,-0.00306435377688,,,,
2000-12-21,2.5,2.39,2.53,2.39,10811437.9,1226808.0,0.0,2.319,0.147323489391,2.37186066105,0.0526159956996,2.25841294105,0.101628403748,2.20896372957,0.123767226961,10732012.0496,0.00737358319922,0.0766651510906,0.0672567880912,0.00940836299938,2.319,2.61364697878,2.02435302122,0.614294437188,104137666.6,0.0576291128366,0.0449973659307,0.0119285708653,-0.0449973659307,2.38769613895,0.112303861049,14505.0,14726.0,14957.0,14461.0,0.0,0.0,0.0,14450.9,665.9351873,14705.5911818,-0.0137343563998,15035.5961156,-0.0359270466068,15649.6763982,-0.0759568217706,-0.00803382629776,-0.0151212213732,0.0306860001038,-0.00303804694071,1.955,1.959,1.964,1.953,0.0,0.0,0.0,1.96555,0.00842599361624,1.9601873715,-0.00264987293994,1.91993939571,0.0180965726326,1.87246926849,0.0431321691839,-0.00306435377688,-0.00204394552507,0.00459301649495,-0.00102354154279,,,,
2000-12-22,2.44,2.53,2.53,2.43,3323669.2,382536.0,0.0,2.332,0.14587666023,2.37943169871,0.0251363621905,2.26340136349,0.0751293293472,2.2115726267,0.0982941810469,10058526.3349,-1.10735131297,0.0738234667952,0.068570123832,0.00525334296315,2.332,2.62375332046,2.04024667954,0.370175735547,100813997.4,-0.024292692569,-0.0362212634343,0.0362212634343,-0.00410678195265,2.45461569892,-0.0146156989194,14652.0,14532.0,14801.0,14532.0,0.0,0.0,0.0,14466.75,666.803362082,14699.6366061,-0.00324592788599,15025.058253,-0.0251425125698,15638.4104828,-0.0651532534986,0.0100834273432,0.00822373055761,0.0101179011385,-0.00822373055761,1.96,1.954,1.963,1.95,0.0,0.0,0.0,1.9656,0.008387961298,1.96016655244,-8.49721266641e-05,1.92103991035,0.0200778138525,1.87345767899,0.0451587235246,0.0025542798051,0.00306591962183,0.0015294420519,-0.00511510066677,,,,
2000-12-25,2.44,2.53,2.53,2.43,3323669.2,382536.0,1.0,2.3485,0.137889162202,2.38616150996,0.0223120272405,2.26825238886,0.0729883770636,2.21414860705,0.0971300857503,9446266.59455,-1.0445502407,0.0707557828894,0.0690072556435,0.00174852724594,2.3485,2.6242783244,2.0727216756,0.331788222291,100813997.4,0.0,-0.0362212634343,0.0362212634343,-0.00410678195265,2.44781506034,-0.00781506033659,14652.0,14532.0,14801.0,14532.0,0.0,0.0,1.0,14498.95,658.987938153,14694.3436498,-0.00288578909298,15014.8106368,-0.0244602448377,15627.2867108,-0.0644416894873,0.0,0.00822373055761,0.0101179011385,-0.00822373055761,1.96,1.954,1.963,1.95,0.0,0.0,1.0,1.965,0.00833508753466,1.96014804662,-7.55311358051e-05,1.92211011331,0.0195208733322,1.87443361858,0.0446379295428,0.0,0.00306591962183,0.0015294420519,-0.00511510066677,,,,
2000-12-26,2.44,2.43,2.44,2.41,1104176.2,128502.0,0.0,2.364,0.129183671773,2.39214356441,0.0198081864514,2.27296982096,0.0709107717055,2.21669216329,0.0959819711369,8687894.73954,-2.06283111093,0.0675459931238,0.0687150031396,-0.0011690100158,2.364,2.62236734355,2.10563265645,0.294154822189,100813997.4,0.0,0.00410678195265,0.0,-0.0123712918025,2.45015025685,-0.0101502568466,14794.0,14663.0,14850.0,14661.0,0.0,0.0,0.0,14543.0,647.096592481,14705.4165776,0.00600579258285,15008.745579,-0.0144113766367,15617.90217,-0.054196138127,0.00964484824911,0.00889437917073,0.00377817208303,-0.00903078620955,1.963,1.957,1.963,1.956,0.0,0.0,0.0,1.96475,0.00831533143308,1.96046493033,0.00129226083139,1.92323324546,0.0204661635521,1.87543106017,0.045635383538,0.0015294420519,0.00306122688038,0.0,-0.0035723436817,,,,
2000-12-27,2.51,2.48,2.52,2.44,3910694.9,442926.0,0.0,2.382,0.122714902797,2.40523872392,0.0426335930066,2.27947992919,0.0963354374282,2.21999109169,0.122779570018,8253603.84454,-0.746934852614,0.069845490931,0.0689411006978,0.000904390233133,2.382,2.62742980559,2.13657019441,0.521534047955,104724692.3,0.0282847138386,0.0120241929668,0.00397614837964,-0.0282847138386,2.4278680139,0.0821319860952,15186.0,14804.0,15222.0,14804.0,0.0,0.0,0.0,14612.95,636.602782457,14758.8147357,0.0285334373048,15013.6139273,0.0114165661512,15613.0444261,-0.0277327952218,0.0261522576254,0.0254765362671,0.00236779905416,-0.0254765362671,1.96,1.961,1.968,1.959,0.0,0.0,0.0,1.96485,0.00824158262777,1.9604132714,-0.000210830529409,1.92424305591,0.0184118005432,1.87638223447,0.0435988936926,-0.0015294420519,-0.000510073971783,0.00407332538764,-0.000510334280022,,,,
2000-12-28,2.64,2.51,2.7,2.47,11711566.9,1269576.0,0.0,2.4085,0.118022076436,2.43132331015,0.0823432359523,2.28938105223,0.142497418993,2.22470894875,0.171152819649,8567964.12264,0.312546831599,0.081221501591,0.0713971808765,0.00982432071457,2.4085,2.64454415287,2.17245584713,0.98074871664,116436259.2,0.0504961640145,0.0504961640145,0.0224728558521,-0.0665607665183,2.5185127386,0.121487261402,15259.0,15188.0,15269.0,15132.0,0.0,0.0,0.0,14711.55,569.616535371,14814.3908761,0.0295704280754,15020.3530741,0.0157633399163,15609.0675319,-0.0226825045309,0.00479554211856,0.00466385054004,0.000655136291776,-0.00835778613882,1.951,1.957,1.961,1.95,0.0,0.0,0.0,1.96335,0.00786916032435,1.95936735236,-0.00427958008709,1.92497789376,0.0134275777265,1.87722039753,0.0385498908269,-0.00460241160145,-0.00307062677297,0.00511248557324,-0.000512689065319,,,,
2000-12-29,2.64,2.51,2.7,2.47,11711566.9,1269576.0,1.0,2.4335,0.110894686883,2.45450960902,0.0728519277898,2.29900961907,0.138300487364,2.22936783621,0.169060853393,8853746.19358,0.279736309205,0.0892087292852,0.0749594905582,0.014249238727,2.4335,2.65528937377,2.21171062623,0.931063542374,116436259.2,0.0,0.0504961640145,0.0224728558521,-0.0665607665183,2.67991708201,-0.0399170820093,15259.0,15188.0,15269.0,15132.0,0.0,0.0,1.0,14802.65,495.985809963,14863.7918899,0.0262413118841,15026.9067071,0.01532711824,15605.1403458,-0.0224308764183,0.0,0.00466385054004,0.000655136291776,-0.00835778613882,1.951,1.957,1.961,1.95,0.0,0.0,1.0,1.9622,0.00791135093926,1.95843764654,-0.00380497462044,1.92569250314,0.0130564167,1.8780480842,0.038109077243,0.0,-0.00307062677297,0.00511248557324,-0.000512689065319,,,,
2001-01-01,2.64,2.51,2.7,2.47,11711566.9,1269576.0,1.0,2.456,0.104347597254,2.47511965247,0.0644901778754,2.30837316708,0.134235897404,2.23396862423,0.166999261269,9113548.0762,0.250814871426,0.0944499050541,0.0788575734574,0.0155923315967,2.456,2.66469519451,2.24730480549,0.881668600153,116436259.2,0.0,0.0504961640145,0.0224728558521,-0.0665607665183,2.69430130794,-0.0543013079443,15259.0,15188.0,15269.0,15132.0,0.0,0.0,1.0,14890.1,401.20855582,14907.7039021,0.0232913731653,15033.2799563,0.0149030856531,15601.2621344,-0.0221823241245,0.0,0.00466385054004,0.000655136291776,-0.00835778613882,1.951,1.957,1.961,1.95,0.0,0.0,1.0,1.9608,0.00723005423288,1.95761124137,-0.00338291391234,1.92638744346,0.0126956036691,1.87886544906,0.0376739515139,0.0,-0.00307062677297,0.00511248557324,-0.000512689065319,,,,
2001-01-02,2.56,2.51,2.57,2.51,6948706.6,770616.0,0.0,2.4725,0.0921026315414,2.48455080219,0.029915378988,2.3152823721,0.100475603403,2.23761695689,0.134595817454,8916744.30549,-0.249375350255,0.0910981210232,0.0813056829706,0.00979243805266,2.4725,2.65670526308,2.28829473692,0.47501357201,109487552.6,-0.0307716586668,0.0197245053478,0.00389864041566,-0.0197245053478,2.68862126414,-0.128621264142,15425.0,15242.0,15621.0,15173.0,0.0,0.0,0.0,14952.3,381.431941919,14965.1812463,0.0302633172104,15044.0358604,0.0250079454824,15599.2897386,-0.0112358138535,0.0108200768819,0.0119347945475,0.0126265930574,-0.0164720372483,1.943,1.944,1.945,1.936,0.0,0.0,0.0,1.9601,0.00822640165628,1.95598777011,-0.00666214869525,1.92684359337,0.00834995012448,1.87958312286,0.0331831613029,-0.00410889124567,-0.000514535642944,0.00102880667511,-0.00360918154092,,,,
2001-01-03,2.66,2.56,2.71,2.54,10151971.0,1103652.0,0.0,2.491,0.0906642156531,2.5040451575,0.0604186355713,2.32474710105,0.134714863411,2.24233762394,0.170807218963,9029037.64143,0.117222085563,0.0954111318462,0.0841267727457,0.0112843591005,2.491,2.67232843131,2.30967156869,0.932010489378,119639523.6,0.0383188643021,0.0383188643021,0.018622512098,-0.0461620417632,2.54658000305,0.113419996953,16599.0,15425.0,16599.0,15252.0,0.0,0.0,0.0,15085.0,465.046573785,15146.7166634,0.0915586660026,15086.7296855,0.0955269239312,15610.4627707,0.0614010727101,0.0733528827926,0.0733528827926,0.0,-0.0846318105888,1.933,1.943,1.948,1.931,0.0,0.0,0.0,1.9581,0.00966218892057,1.95343357343,-0.0105154308319,1.92701262656,0.00310225836962,1.88018012431,0.0277056171687,-0.00515997016911,-0.00515997016911,0.00773000499415,-0.00103519677982,,,,
2001-01-04,2.7,2.67,2.71,2.67,12960739.4,1357092.0,0.0,2.508,0.0964965229807,2.52581791778,0.066686834902,2.33504961074,0.145218635545,2.24744631898,0.183457170702,9386465.07426,0.322655975839,0.100893848104,0.0874801878175,0.013413660287,2.508,2.70099304596,2.31500695404,0.994854498739,132600263.0,0.0149256502167,0.0111733005981,0.00369686188133,-0.0111733005981,2.63796828711,0.0620317128866,16675.0,16596.0,16933.0,16586.0,0.0,0.0,0.0,15195.8,561.941615248,15316.525923,0.0849782206303,15130.3353988,0.0972088964498,15622.3457577,0.0652082821154,0.0045681392176,0.00474888933107,0.0153537888815,-0.00535162577268,1.944,1.934,1.945,1.934,0.0,0.0,0.0,1.95655,0.009287654511,1.9523853986,-0.00430420027252,1.92747901225,0.00853476823075,1.88089251908,0.0330012976592,0.00567450581205,0.00515730900714,0.000514271032162,-0.00515730900714,,,,
2001-01-05,2.71,2.63,2.79,2.63,12868175.1,1337094.0,0.0,2.52,0.105979143926,2.54628259358,0.0623141457927,2.34534322233,0.144516880237,2.25260336156,0.184862037961,9702984.16769,0.282323732332,0.104837356841,0.0909516216222,0.0138857352192,2.52,2.73195828785,2.30804171215,0.896402787194,145468438.1,0.00369686188133,0.0299647887019,0.0290929609417,-0.0299647887019,2.69658812152,0.0134118784804,16409.0,16678.0,16887.0,16379.0,0.0,0.0,0.0,15267.15,620.870210608,15437.9119316,0.0610036669329,15165.4389142,0.078810881496,15631.1162196,0.0485664077093,-0.0160806270087,-0.0162605208718,0.028714130357,-0.00182993829277,1.955,1.945,1.958,1.945,0.0,0.0,0.0,1.9559,0.00889056270789,1.95267590987,0.00118950008119,1.92823455316,0.0137853484473,1.88171874845,0.0382046063497,0.00564248739908,0.00512821636692,0.00153335067099,-0.00512821636692,,,,
2001-01-08,2.68,2.69,2.71,2.67,4972116.8,525690.0,0.0,2.531,0.110734390607,2.56114008319,0.0453642901736,2.35453012832,0.129475607846,2.25736273024,0.171619596158,9272905.31586,-0.623251076106,0.104339110398,0.0936291193773,0.0107099910203,2.531,2.75246878121,2.30953121879,0.672781053758,140496321.3,-0.0111318403688,-0.00372439909098,0.0111318403688,-0.00373832211061,2.72901622784,-0.0490162278359,16562.0,16397.0,16622.0,16225.0,0.0,0.0,0.0,15335.9,684.405150862,15562.8106059,0.0622267819762,15203.7769257,0.0855670356726,15641.4822794,0.0571844090887,0.0092809498185,0.0100125233438,0.00361620451933,-0.0205576520214,1.951,1.954,1.956,1.95,0.0,0.0,0.0,1.9551,0.00855262348177,1.95248969766,-0.000763264590484,1.92885950395,0.0114131639868,1.88249024497,0.0357465629189,-0.00204813179636,-0.00153649197962,0.00255950997165,-0.000512689065319,,,,
